SRR5961980_T1	SRR5961981_T1	SRR5961982_T1	SRR5962008_T1	SRR5962009_T1	SRR5962010_T1
ENSG00000215845	42.923246807	37.50719	31.104500630529	56.61920133484	76.00534	80.41522
ENSG00000215853	0	0	0	0	0.457761	0
ENSG00000215866	0.95934	0	1.91723	2.15675	3.62791	0
ENSG00000215881	0	0	0	0	0	0
ENSG00000215883	3.56007278998	2.87677	2.68332	1.527923	2.941929	2.688338
ENSG00000215906	0	0	0	0	0	0
ENSG00000215910	0	2.33207	0	0	0	0
ENSG00000215912	0.133915	0	0.212176	0.364733	0.205237	0.528919
ENSG00000215915	2.77719	0.593503	0	1.5498	0	3.61655
ENSG00000216490	0	4.36667	1.93382	3.27768	1.86185	1.611702
ENSG00000216560	0	0	0	0	0	0
ENSG00000216588	0	0	0	0	0	0
ENSG00000216649	0	0	0	0	0	0
ENSG00000216863	58.149983	45.65897	45.32848	6.1724260974	14.426584	9.120402
ENSG00000216895	1.77411	9.97098	56.78063	3.718675175621	4.63024	39.8759
ENSG00000216921	0	0	4.53922	0	4.34264	0
ENSG00000216937	190.90826	103.88696547589	72.97386	207.78130101473	199.98709	211.33453
ENSG00000217128	40.74026	29.1676988	43.0202100114077	47.6994374	57.99638	60.8389300144255
ENSG00000217236	0.852013	0.765988	2.69441	1.73031	2.60303	3.36105
ENSG00000217442	0	0	0	6.74339	0	0
ENSG00000217455	0	0	0	0	0	0
ENSG00000217555	13.551062	35.06266	14.8287	27.1505	7.50265	3.27459
ENSG00000217576	0.614718	2.06879	0	0	0	0.888046
ENSG00000217702	0	0	0	0	0	0
ENSG00000217825	0	0	0	0	0	0
ENSG00000217930	15.01608	2.59376	9.44551	4.80413	3.11128	3.95473
ENSG00000218018	2.52447	0	0	0.756048	0	0
ENSG00000218109	0	1.13619	0	0	0.96621	0.832932
ENSG00000218305	0	0.701706	0	0.590734	0	0
ENSG00000218336	75.54039	80.771046	113.01274	115.28868	79.20722	98.52812
ENSG00000218357	0	2.95014	0	0	0	0
ENSG00000218416	2.63078	3.54198	1.7349	3.49987	0.837586	1.77471
ENSG00000218510	2.22143	9.72426	4.47727	3.68006	4.00448	6.08463
ENSG00000218537	0	0	0	0	0	0
ENSG00000218672	0	1.31113	0	0	1.1155	0.962292
ENSG00000218739	56.43424	48.78511	66.42198	68.0531	43.0218	41.51485
ENSG00000218819	0	0	0	0	0	0
ENSG00000218823	0	0	0	0	0	0
ENSG00000218839	0	0	0	0	0	0
ENSG00000218891	0	0	0.584147	0	0	0.485707
ENSG00000219073	0	0	0	0	0	0
ENSG00000219159	0	0	0	0	0	0
ENSG00000219200	57.3149	36.0394	41.1511334	26.9414	16.82713	29.9121
ENSG00000219410	4.334569	2.52867	0	4.82467	0	0
ENSG00000219435	4.30675	2.89471	6.63868	6.50783	0	4.2935
ENSG00000219438	42.41610121799	43.38829	33.22465	27.3939	16.70074	25.5467900582654
ENSG00000219445	0	0	0	2.3484	1.76879	0
ENSG00000219481	35.37725	23.61388	26.29311	43.0449	50.31968	43.84354
ENSG00000219545	17.2252	22.2837	15.85576	38.324529	30.3901	22.76378426567
ENSG00000219607	1.56316	1.39318	1.21522	2.31271	3.5246	0.342662
ENSG00000219626	85.62197	95.81083	99.4787	84.5228	88.16395	93.65044
ENSG00000219665	4.56046	10.57925	2.926999	2.16505	1.68673	5.74011
ENSG00000220008	1.33716	2.0101	3.52884	29.0837	20.4728	30.5031
ENSG00000220161	0	1.07034	0	0.810772	1.82433	0.799114
ENSG00000220201	0	2.0848	3.39232	2.8411	9.76013	0
ENSG00000220205	70.06468	111.17288	150.49299	52.5687	62.5256	80.41913
ENSG00000220256	0	0	0.960353	0	0	0.435943
ENSG00000220575	18.7019	18.07866	24.4539	22.18958	9.80525	17.49986
ENSG00000220702	0	0	0	0	0	0
ENSG00000220891	0	0	0.546849	0	0	0
ENSG00000220908	0	0	0	0	0	0
ENSG00000220925	0	0	0	3.70878	0	0
ENSG00000220948	0	0	0	1.01551	0	0
ENSG00000221571	7.09893	0	0	0	0	0
ENSG00000221813	0	0	0	0	0	0
ENSG00000221817	2.601933	5.11623	3.6094	2.93734	10.179938	9.222062
ENSG00000221818	0.842529	0	0	3.758307	0.312119	2.50355
ENSG00000221819	0	6.32257	0	0	0	0
ENSG00000221821	0	4.44714	0	0	0	0
ENSG00000221823	320.287	325.5873	370.639	402.327	328.445	283.025
ENSG00000221826	0.570553	2.76895	1.42485	2.26158	2.74744	2.05178
ENSG00000221829	3.61532	1.54867	4.84863	3.20681	0	1.00971
ENSG00000221836	0	4.37365	0	0	0.554444	0
ENSG00000221837	0	0	0	0	0	0
ENSG00000221838	5.35122	16.249615716	4.81569	2.063303	0	5.73834
ENSG00000221840	0	0	0	0	0	0
ENSG00000221843	1.57078	1.02269	1.59359	0.599804	0.963721	1.07569
ENSG00000221845	0	0	0	0.502594	0.567599	0
ENSG00000221852	0	0	0	0	0	0
ENSG00000221855	0	0	0	1.77216	0	0
ENSG00000221857	0	0	0	0	0	21.8127
ENSG00000221858	0	0	0	0	0	0
ENSG00000221859	0	0	0	0	0	0
ENSG00000221864	0	0	0	0	0	0
ENSG00000221866	13.412458	19.56387	23.708994	15.74992	15.13641	12.39436
ENSG00000221867	0	0	0	0	0	0
ENSG00000221869	4.66516	3.32842	8.82087	0	2.83443	2.44856
ENSG00000221874	0	0	0	0	1.41721	0
ENSG00000221878	0.827173	0.784192	0	1.77136	0	0
ENSG00000221880	0	0	0	0	0	0
ENSG00000221882	16.60936	7.4729	3.04067	5.19261	4.89139	11.46881
ENSG00000221883	1.23213	6.27615	3.93663	0	2.11496	3.83508
ENSG00000221886	7.70347	5.54415	7.63194	9.39437	9.86098	9.62479
ENSG00000221887	6.673271	39.14784	1.65931	3.43561	0	0
ENSG00000221888	0.286634	0	0	0	0	0
ENSG00000221890	32.7581	69.5641	47.2729	3.90125	4.30081	3.36838
ENSG00000221900	0	0	0	0	0	0
ENSG00000221909	10.6069	10.2581	9.30077	7.71961	9.44982	5.22892
ENSG00000221910	0	0	0	0	0	0
ENSG00000221914	108.643334	132.41091	129.31187	256.03308	177.78646071334	186.63418144748
ENSG00000221916	3.49543	0	0	0	0	0
ENSG00000221923	32.46853	42.12185	29.1928	33.68999	40.21992	49.93663
ENSG00000221926	15.888541613	22.104399	18.67092	33.0250574	18.074756	38.80001
ENSG00000221931	0	0	2.05404	0	1.97698	0
ENSG00000221932	0	0	0	0	0.00016386	0
ENSG00000221933	0	0	0	0	1.9834161	0
ENSG00000221937	0	0	0	1.53929	0	1.51202
ENSG00000221938	0	0	0	0	0	0
ENSG00000221944	4.23963	4.46424	3.6689	6.67111	5.16595	4.1703
ENSG00000221946	31.59199	31.181150642	41.14442	7.74931	20.44762	5.29848
ENSG00000221947	10.48885	7.82513	7.327839	4.048806	5.50162	12.69412
ENSG00000221949	1.14559	0	0	0.773246	0	0.752728
ENSG00000221953	0	0	0	2.31456	3.04738	1.41005
ENSG00000221954	0	0	0	0	0	0
ENSG00000221955	5.12924	10.53985	3.888056	11.945823	13.53265322823	5.24268
ENSG00000221957	0	0	0	0	0	0
ENSG00000221963	2.1101	2.32223	1.30627	3.53749	2.21991	3.79952
ENSG00000221968	36.170959	18.78538	25.291179	19.178996	23.28735	13.558895
ENSG00000221970	0.222472	0	0.0140598	1.26137	2.04372	1.17115
ENSG00000221977	0	0	0	0	0	0
ENSG00000221978	63.84072	54.87404	40.52791	67.92304	79.806796	72.344800159666
ENSG00000221983	177.039070226781	185.5216054035	186.994914	218.53375271	204.5161	237.47672
ENSG00000221986	3.46672	0	0	0	0	0
ENSG00000221988	5.8631563	9.210133	3.8184648	3.4889000256216	8.340591	19.72049
ENSG00000221989	0	0	0	0	0	0
ENSG00000221990	0.688063	1.25829	1.08571	1.26701	3.21618	1.97375
ENSG00000221994	4.455825	6.55001	8.143834	5.17188	0	7.7186251986
ENSG00000221996	0	0	0	0	0	0
ENSG00000222000	0	0	0	0	0	0
ENSG00000222001	0	0	0	0	0	0
ENSG00000222004	0	0	0	0	0	0
ENSG00000222005	3.01991	0	2.36974	3.271663	1.08686	2.2966
ENSG00000222007	0	0	0	4.5834	0	4.65901
ENSG00000222009	1.728062	0.757458	0	3.789245	5.74568	0.630692
ENSG00000222011	38.15363	53.16378824	27.44432	55.4201186029	50.381167	48.17786
ENSG00000222012	0.309493	1.67257	0.489765	1.25998	0.473391	0.407164
ENSG00000222014	1.14162	2.54907	4.16482	0.779629	0.542818	2.10574
ENSG00000222017	0	0	0	0	0	1.63026
ENSG00000222018	15.2539	20.2976	5.99483	11.8479	13.465	14.9903
ENSG00000222020	0	2.27192	0	0	3.8757	1.67806
ENSG00000222022	0	0	0	0	0	0
ENSG00000222028	0	0	0	0	0	0
ENSG00000222030	0.543513	0	0.858704	0.734145	0	1.42867
ENSG00000222031	0	0	0	0	0	0
ENSG00000222032	0	0	0	0	0	0
ENSG00000222033	0	0	0	0	0	0
ENSG00000222035	0	0	1.4465	1.230735	0	0.418051
ENSG00000222036	0	0	0	0	0	0.358963
ENSG00000222037	0	0	0	0	0	0
ENSG00000222038	0	0	0	0	0	0
ENSG00000222041	25.938942	2.389158	7.659924	20.878629	38.979651	24.851155
ENSG00000222042	0	0	0	0	0	0
ENSG00000222043	0	0	0	0	0	0
ENSG00000222044	1.13796	0	0	1.54194	3.44908	3.08817
ENSG00000222046	0.598663	0	0	0	1.19364	0
ENSG00000222047	0	0	0	0	0.662031	0
ENSG00000223342	0	0	0	0	0	0
ENSG00000223343	0	0	1.56723	0	0	0
ENSG00000223344	0	0	0	0	0	0
ENSG00000223350	0	0	0	0	0	0
ENSG00000223351	0	0	0	0	0	0
ENSG00000223356	0	0	0	0	0	0
ENSG00000223358	0	0	0	1.15622	0	0
ENSG00000223360	0	0	0	0	0	0
ENSG00000223373	0	0	0	0	0	0
ENSG00000223374	0	0	0	0	5.29014	4.6435
ENSG00000223379	0	0	0	0	4.53039	3.96634
ENSG00000223381	0	0	0	4.06417	0	0
ENSG00000223382	1.36735	0	0	0	1.64314714077	0.898021
ENSG00000223387	0	0	0	0	0.511072	7.48381
ENSG00000223390	0	2.97867	0	2.23177	0	0
ENSG00000223392	0	0	0	0	0	0
ENSG00000223393	0	0	0	0	0	0
ENSG00000223394	0	0	0	0	0	7.29172
ENSG00000223400	0	0	0	0	0	0
ENSG00000223403	3.085546	8.522467	3.36858	5.343808	11.73637	5.78054
ENSG00000223404	0	0	0	0	0	0
ENSG00000223410	0	0	0	0	0	0
ENSG00000223417	0	0	0	0	0	0
ENSG00000223430	0	6.73098	0	0	11.6286	0
ENSG00000223432	0	0	9.69933	0	0	0
ENSG00000223436	0	0	0	3.58524	0	0
ENSG00000223438	0	0	0	0	0	0
ENSG00000223440	0	0	0	0	0	0
ENSG00000223442	11.16061	13.97716	5.0276	9.22738	5.34354	0
ENSG00000223443	2.4418	1.67484	2.47768	4.0184	10.8814	3.66484
ENSG00000223446	0	0	0	0	0	0
ENSG00000223458	0	0	0	0	0	0
ENSG00000223461	2.40592	0	0	0	0	0
ENSG00000223462	0	0	0	4.83624	0	0
ENSG00000223466	0	0	0	0	0	1.93102
ENSG00000223469	0	0	0	0	0	0
ENSG00000223470	0	0	0	0	0	0
ENSG00000223475	2.58821	0	0	0	3.86209	0
ENSG00000223478	2.54328	0	15.8558	9.91639	3.79662	0
ENSG00000223479	0	0	0	0	0	0
ENSG00000223482	17.983326	45.6289735	35.878703	23.530949	44.990947	46.005429
ENSG00000223485	0	0	0	0	0	0
ENSG00000223486	0	0	0	0	0	0
ENSG00000223487	7.38099	0	0	9.13182	0	9.55243
ENSG00000223492	0.698171	0	0	0	1.06326	0
ENSG00000223496	47.3015	37.9354	41.6731	46.8925	40.921	45.1079
ENSG00000223501	32.97681	31.339243	17.81079	55.73519	57.2489	47.60812
ENSG00000223502	0	0	0	4.90358	0	0
ENSG00000223504	0	0	0	3.92749	0	0
ENSG00000223510	0	3.59914	0	0	0	0
ENSG00000223511	0	0	0	0	3.20021	0
ENSG00000223516	0	0	0	0	5.27255	0
ENSG00000223517	0	0	0	0	0	4.82064
ENSG00000223522	0.571388	1.57911	1.44266	0.594483	3.86227	2.88749
ENSG00000223523	0	0	0	0	0	2.09005
ENSG00000223525	3.33302	7.27893	18.1661	0	14.3511	11.7615
ENSG00000223528	1.80012	5.21091	0	6.23224098225	3.87454	9.88788135122
ENSG00000223530	0	0	0	0	0	0
ENSG00000223534	0	0	0	0	0	0
ENSG00000223536	0	0	0.658262	0.563706	0.635964	0
ENSG00000223537	4.48869	0	0	0	0	0
ENSG00000223542	0	0	0	0	0	0
ENSG00000223546	35.074134	32.52057	37.82126	50.95331	58.91186	48.27793
ENSG00000223547	9.20871	20.30217	12.56925	16.44779	13.65477	15.96891
ENSG00000223548	0	0	0	1.77442	0	5.24353
ENSG00000223552	0	2.15281	0	0	0	0
ENSG00000223554	0	0	0	0	0	0
ENSG00000223561	0	4.78774	1.17123	2.04516	0	0
ENSG00000223563	0	0	0	0	0	0
ENSG00000223569	5.68537	0	5.56769	4.79632	11.7204	16.8018
ENSG00000223571	0	0	0	0	0	0
ENSG00000223572	58.87653	106.8544	90.2812	38.918000120549	38.7878	40.18074
ENSG00000223573	0.28919	8.37141	2.035958	0.404304	1.32052	4.17161
ENSG00000223576	0	0	0	4.56582	0	0
ENSG00000223581	0	0	0	0	0	0
ENSG00000223586	0	0	0	5.17458	0	0
ENSG00000223587	0	0	0	0	0	0
ENSG00000223591	0	0	0	0.651339	2.12652	1.09086
ENSG00000223597	0	0	0	0	3.82021	0
ENSG00000223598	0	0	0	1.94797	0	0
ENSG00000223601	0	0	0	0	0	0
ENSG00000223608	0	0	0	0	0	0
ENSG00000223609	0	0	0	0	0	0
ENSG00000223611	0.181602	0.386529	0.355587	0.550058	0.309612	0.523606
ENSG00000223614	0	0	0	0	0	0
ENSG00000223617	0	0	0	0	0	0
ENSG00000223623	0	0	0	0	0	0
ENSG00000223626	0	0	0	2.68258	0	0
ENSG00000223631	0	0	0	0	0	0
ENSG00000223634	5.43685	0	4.23208	0	0	0
ENSG00000223635	0	3.17842	0	0	0	0
ENSG00000223638	0	0	0	0	0	0
ENSG00000223641	0	0	0	0	0	0
ENSG00000223642	1.04145	0	4.97514	26.48151	54.33113	7.62127
ENSG00000223643	0	0	0	0	0	0
ENSG00000223646	0	0	4.38041	4.05274	0	3.4328
ENSG00000223647	0	0	0	0	0	0
ENSG00000223648	0	0	0	0	0	0
ENSG00000223649	0	0	0	0	0	0
ENSG00000223652	0	0	0	0	0	0
ENSG00000223653	0.923749	4.95449	7.22119	5.078379	10.96909	27.55539
ENSG00000223658	1.82112	0	1.43496	0	0	0
ENSG00000223660	0	0	0	0	0	0
ENSG00000223662	0	2.64603	0	0	0	0
ENSG00000223665	2.69708	0	0	0	0	0
ENSG00000223669	0	3.09329	0	0	0	0
ENSG00000223675	0	0	0.801317	0	0	0
ENSG00000223685	1.81303	6.82056	2.77973	4.84757	10.18067	3.65579
ENSG00000223692	0	0	0	0	5.5502	4.87419
ENSG00000223695	0	5.01249	0	0	0	0
ENSG00000223697	5.97357	5.73551	0	7.24863	13.68463	16.54763
ENSG00000223701	0	6.30129	0	0	5.43564	0
ENSG00000223704	1.36886	2.706925	0	5.318481834	6.5754	4.6168
ENSG00000223711	0	0	0	0	0	0
ENSG00000223714	0	0	0	0	0	0
ENSG00000223715	0	0.579374	0	0	0	0
ENSG00000223716	0	0	0	0	0	0
ENSG00000223720	0	3.6274	0	0	0	0
ENSG00000223725	0	0	0	0	0	0
ENSG00000223726	0	0	0	0	0	0
ENSG00000223727	0	0	0	3.30546	6.75932	5.28648
ENSG00000223729	0	0	0	0	0	0
ENSG00000223731	0.144924	0	0	0	0.222082	0
ENSG00000223732	0	0	0	0	0	0
ENSG00000223734	0	0	0	0	0	0
ENSG00000223742	0	0	0	0	0	0
ENSG00000223745	23.37529399	42.93971783604	10.77163	67.5469	67.63034771	58.785303
ENSG00000223749	1.0756	0	0	0	0	0
ENSG00000223751	0	0	0	0.743545	0	0.723562
ENSG00000223754	0	0	4.1248	0	0	0
ENSG00000223761	0	0	0	0	0	0
ENSG00000223764	0	0	0	2.82956	0	0.336286
ENSG00000223765	0	0	0	0	0	0
ENSG00000223768	26.93632	16.3614	10.29307	47.67926	23.462684	15.81911
ENSG00000223770	0.409431	2.31461	1.29493	2.94226	3.94897	1.07683
ENSG00000223774	0	8.86272	4.70921	0	2.67879	1.79877
ENSG00000223776	0	0	0	0	0	0
ENSG00000223783	0	0	0	0	0	0
ENSG00000223784	0	0	0	0.582799	0.803644	0
ENSG00000223786	0	0	0	0	0	0
ENSG00000223791	0	0	0	0	0	0
ENSG00000223795	0	0	0	0	0	0
ENSG00000223797	6.616921	10.13067	0	5.420114	16.951773	11.443681
ENSG00000223799	0	1.6079	2.95741	0	0	0
ENSG00000223800	0	0	0	7.67109	0	0
ENSG00000223802	18.923062	41.21648	19.67791	15.95454	19.75509	19.83791
ENSG00000223806	0	0	0	0	2.30227	1.99698
ENSG00000223808	0	0	0	0	0	0
ENSG00000223809	0	0	0	0	0	0
ENSG00000223811	0	0	0	0	0	0
ENSG00000223812	32.941816329	15.71085	21.33589	11.93882135919	9.309624	12.652686474997
ENSG00000223813	1.98944	0	1.29907	3.31989	1.25288	1.08149
ENSG00000223814	0	0	0	0	0	0
ENSG00000223815	0	0	0	0	0	0
ENSG00000223817	0	0	0	0	0	0
ENSG00000223823	0	0	0	0	0	0
ENSG00000223826	0	0	0	0	0	0
ENSG00000223829	0	0	0	0	0	0
ENSG00000223831	0	0	0	0	0	0
ENSG00000223834	0	0	0	0	0	4.99803
ENSG00000223837	0	0	0	0	0	0
ENSG00000223838	2.49981	8.70609	3.89734	0	0	1.2528
ENSG00000223842	0	1.87724	0	2.82007	1.59953	4.14882
ENSG00000223843	2.400911	0	2.15778	3.27637	3.91717	4.77495
ENSG00000223850	0	0	0	0	0	0
ENSG00000223855	0	0	0	0	3.357927	0.802182
ENSG00000223859	0	0	0	0	0	0
ENSG00000223863	0	0	0	0	0	0
ENSG00000223865	17.512724	19.76984	9.896456	10.08104	14.46518	5.032176
ENSG00000223870	0	0	0	0	0	0
ENSG00000223872	0	0	0	0	0	0
ENSG00000223874	0	0	0	9.94004	19.8478	6.93596
ENSG00000223880	0	0	0	0	0	0
ENSG00000223881	0	0	0	0	0	0
ENSG00000223882	0	5.63578	0	0	9.7029	8.5046
ENSG00000223883	0	0	0	1.05871	0	0
ENSG00000223884	5.13761	4.39441	4.00303	7.60779	8.16572	7.60962
ENSG00000223885	0	0	0	0	0	0.120141
ENSG00000223891	19.431704	12.27301	22.198914	9.572857	7.198867	11.314507
ENSG00000223901	3.24035	0	2.54082	3.19042	6.06131	2.1197
ENSG00000223906	0	0	0	0	0	0
ENSG00000223910	0	0	0	0	0	0
ENSG00000223911	0	23.4407	0	5.61868	6.41994	6.61769
ENSG00000223914	1.465661	0.883138	0.353408	4.681878	2.97978	0.294379
ENSG00000223923	0	3.15983	0	8.51986	0.893131	0
ENSG00000223930	12.812944	21.562328	10.65597	3.18665	0	2.230806
ENSG00000223935	0	0	0.689451	1.77325	14.05303	10.79205
ENSG00000223941	0	0	0	0	0	0
ENSG00000223942	0	8.40411	0	2.5826	3.40168	2.96487
ENSG00000223944	2.225	1.20977	1.7575	0	0.879171	2.839938
ENSG00000223946	21.9093	0	0	0	0	0
ENSG00000223947	0	1.20224	0.551504	1.35537	2.4088	0.43607
ENSG00000223949	0	0.767822	0.625828	5.39582	5.28449	3.06218
ENSG00000223953	3.41668	1.52545	0	0	4.85145	3.36351
ENSG00000223956	0	0	0	0.974338	0	2.236
ENSG00000223960	18.33818	25.12431	12.49833225	22.221169	20.01259	21.41938
ENSG00000223966	0	0	0	0	0	0
ENSG00000223969	0.249561	0	0.790178	7.96992	0	0.985204
ENSG00000223975	0	0	0	0	11.1026	0
ENSG00000223979	0	0	0	0	0	0
ENSG00000223985	0	0	0	0	0	0
ENSG00000223989	0	0	8.1157	0	0	0
ENSG00000223991	0	0	0	0	0	0
ENSG00000223993	0	0	0	0	0	0
ENSG00000223997	0	0	0	0	0	0
ENSG00000223999	0	0	0	0	0	0
ENSG00000224000	0	0	0	0	0	0
ENSG00000224008	0.487324	0	0	1.35348	2.30324	0
ENSG00000224015	0	0	0	0	0	0
ENSG00000224017	0	0	0	0	0	0
ENSG00000224018	0	0	0	0	0	0
ENSG00000224020	0	3.1894	0	10.50657	3.13619	4.73988
ENSG00000224023	2.50829	1.50331	4.17623	6.27629	4.9706	12.76977
ENSG00000224027	0	0	0	0	0	0
ENSG00000224028	0	0	0	0	0	0
ENSG00000224029	0	3.71487	0	0	0	0
ENSG00000224031	0	0	0	0	7.23005	6.3775
ENSG00000224032	89.3107	113.13289	143.50273	152.71708	114.31728	69.65167
ENSG00000224034	0	0	0	0	0	0
ENSG00000224038	0	0	0	0	0	0
ENSG00000224041	0	0	0	0	0	0
ENSG00000224043	24.94414	13.98819	34.89021	6.61088	16.03884	11.91554
ENSG00000224046	5.49252	2.94544	0	2.20706	0	4.37026
ENSG00000224048	0	0	0	0	0	0
ENSG00000224049	0	0	0	0	0	0
ENSG00000224051	3.266267	7.34598	5.65682	2.1592	0.780425	1.419441
ENSG00000224057	0	0	0	1.02804	0.57972	0
ENSG00000224063	0	0	0	2.09746	3.02312	2.07393
ENSG00000224066	0	0	0	0	0	0
ENSG00000224074	0	0	0	0	0	0
ENSG00000224075	0	0	0	0	0	0
ENSG00000224076	0	0	0	0	0	0
ENSG00000224077	0	0	0	0	0	0
ENSG00000224078	788.07421503	890.79157877	999.488495703668	1111.5433143072	1171.51637850018	1115.3663476457
ENSG00000224079	0	0	0	0	0	0
ENSG00000224086	2.071615	1.099985	5.629206	1.973709	1.485379	0.677775
ENSG00000224087	0	0	0	0	0	0
ENSG00000224089	0	0	0	0	0	0
ENSG00000224090	0	0	0	0	0	0
ENSG00000224091	0	0	0	0	0	0
ENSG00000224093	2.287861	1.47334	2.53684	4.44316	6.646086	7.170821
ENSG00000224095	0	0	0	0	0	0
ENSG00000224099	0	0	0	0	0	0
ENSG00000224100	0	0	0	0	0	0
ENSG00000224101	3.10267	0	0	0	0	0
ENSG00000224107	0	0	0	0	0	0
ENSG00000224109	0	0	0.929193	2.07571	2.69117	3.57222
ENSG00000224116	8.40618	6.39879	2.2471	16.83649	25.35824	6.73102
ENSG00000224122	0	0	0	0	0	0
ENSG00000224127	0	0	0	0	0	0
ENSG00000224128	0	0	0	0	0	0
ENSG00000224132	0	0	0	0	0	0
ENSG00000224137	0	0	2.54082	0	0	0
ENSG00000224138	2.84639	4.93232	13.2839	3.6795	4.23699	7.41142
ENSG00000224141	2.01382	2.64603	4.69821	0	0	0.497032
ENSG00000224142	0	0	0	0	0	0
ENSG00000224149	0	0	0	0.674786	1.52366	0.656123
ENSG00000224152	2.451149	5.26647	1.71572	7.05863	2.626548	3.7099
ENSG00000224153	0	1.43539	1.47858	0.422413	0	0
ENSG00000224157	0	0	0	0	0	0
ENSG00000224164	0	4.4686	0	2.80677	0	0
ENSG00000224165	3.86124552	8.157521	2.67985	33.400956	17.18764	4.293499
ENSG00000224167	0	5.29874	0	6.75856	4.55649	2.231752
ENSG00000224173	0	0	0	0	0	0
ENSG00000224174	0	0	8.87982	0	0	0
ENSG00000224177	0.977719	0	0	5.310775587	0	1.295027721
ENSG00000224184	3.011	2.63096	4.57437	4.62022	0	0
ENSG00000224186	2.62131	3.1994	0	1.47989	1.04187	0
ENSG00000224187	0	0	0	0	0	0
ENSG00000224189	0.644182	0	0.509658	0.514397	5.08598	4.46112
ENSG00000224190	0	0	0	0	2.23974	0
ENSG00000224192	0	0	0	0	0	0
ENSG00000224194	0	0	0	0	0	0
ENSG00000224195	0	0	0	0	0	0
ENSG00000224204	0	1.04732	0.92231	0	1.78085	1.53467
ENSG00000224209	0	0	0	0	0	1.78497
ENSG00000224215	0	0	0	0	0	0
ENSG00000224216	0	0	0	15.44047	6.66778	1.26048
ENSG00000224218	0	0	0	0	0	0
ENSG00000224220	0	0	0	0	0	0
ENSG00000224222	4.65063	0	6.83355	10.81133	1.33168	6.06485
ENSG00000224223	12.1206	14.0697	20.2334	9.15202	7.06084	6.07499
ENSG00000224228	0	2.7731	0	0	2.3684	0
ENSG00000224231	0	0	0	0	0	0
ENSG00000224238	1.62409	2.73006	1.90334	0	2.02174	0.573635
ENSG00000224239	0	0	0	3.87307	0	3.90938
ENSG00000224243	15.719304	21.17016	26.49501	49.65202	49.05929	31.96885
ENSG00000224247	0	1.49702	2.64267	0	0	0
ENSG00000224250	0	0	0	0	0	0
ENSG00000224251	0	0	0	0	0	8.62927
ENSG00000224257	0	0	0	0	0	0
ENSG00000224259	0	0	0	0	0	0
ENSG00000224260	0	0	0	0	0	0
ENSG00000224265	0	0	0	0	0	0
ENSG00000224267	0	0	0	0	0	0
ENSG00000224269	0	0	0	0	0	0
ENSG00000224271	24.28579	26.363026	12.130812	2.071971	1.13161	1.839449
ENSG00000224272	0	0.0701037	1.5029	1.27814	0	2.54541
ENSG00000224276	0	0	0	0	0	0
ENSG00000224277	0	0	0	3.2291	0	0
ENSG00000224281	5.13761	3.34885	8.51276	3.3595416047	7.66747	10.04324
ENSG00000224286	0	0	0	0	0	0
ENSG00000224292	0	0	0	0	0	8.07661
ENSG00000224294	0	0	0	0	0	0
ENSG00000224301	0	0	0	0	0	0
ENSG00000224307	1.31709	3.80681	2.0698	0	1.34483	1.12304
ENSG00000224308	0	0	0	0	0	0
ENSG00000224310	0.371676	0	3.55498	2.51743	9.17688	2.4649
ENSG00000224311	0	0	0	0	0	0
ENSG00000224318	2.70417	0	4.21015	0	0	0
ENSG00000224322	0	0	0	0	0	0
ENSG00000224326	0	0	0	0	0	0
ENSG00000224328	4.13032	2.11712	0	0	0.518983	2.47667
ENSG00000224329	0	0	0	0	0	0
ENSG00000224330	0	0	0	0	0	0
ENSG00000224342	0	0	0	0	0	0
ENSG00000224347	0	0	0	0	0	0
ENSG00000224349	0	0	0	0	0	6.74382
ENSG00000224356	1.35377	0	2.862944	3.151131	1.41112	2.385394
ENSG00000224358	0	0	2.98947	2.07767	1.56397	4.04126
ENSG00000224359	0	8.47798	0	0	0	0
ENSG00000224361	0	0	0	0	0	0
ENSG00000224363	1.87619	1.68169	0.918175	3.99518	1.331	4.58063
ENSG00000224371	0	0	0	0	0	0
ENSG00000224373	0	0	0	0	0	0
ENSG00000224374	0	0	0	0	0	0
ENSG00000224375	0	0	0	0	0	0
ENSG00000224376	0	5.68724	0	0	0	0
ENSG00000224382	0	0	0	0	0	0
ENSG00000224383	1.14178	0.852705	0	0.589438	4.720607	2.96548
ENSG00000224384	0	0	0	0	0	0
ENSG00000224387	0	0	0	8.76542	0	0
ENSG00000224388	0	0	0	0	0	0
ENSG00000224389	7.26886	10.027526	6.167157	18.54782	9.230244195164	16.194379516
ENSG00000224391	0	0	0	0	0	0
ENSG00000224394	0	0	3.71059	0	3.55575	0
ENSG00000224397	0	0	0	0	0	0
ENSG00000224400	0	0	0	0	0	0
ENSG00000224404	19.32062	18.95454	22.67798	0	0	0
ENSG00000224405	0	0	0	0	0	0
ENSG00000224406	0.479885	0	0	0	0	0
ENSG00000224407	0	0	0	0	0	0
ENSG00000224409	0	0	0	0	0	0
ENSG00000224413	0	0.910204	0	0	0	0.93933
ENSG00000224417	0	0	0	0	0	0.55901
ENSG00000224418	0.911371	1.62613	0	3.6663	2.76929	1.19596
ENSG00000224420	0	0	0	0	0	0
ENSG00000224424	3.141262936	2.314614	2.005629985	4.040719052	3.188926	5.751283299
ENSG00000224429	2.67764	0	0	3.151289	0	4.14479
ENSG00000224440	0	0	0	0	0	0
